Status,Bar Category,wine_style,Country,Region,Sub_region,3th_region,serial No.,vintage,name_abbr,name_en,name_zh,capacity_mL,alcoholicity,variety,rating,rating_rp,rating_ws,rating_jr,rating_am,info,img_id,image_id,trade_price,real_cost,cellar_price,enoteca_price,mark-up,margin_%,Source,
ON,by_btl,Red,France,Bourgogne,Côte de Beaune,Volnay Premier Cru,4069,2006,,F. Parent Volnay 1er Cru Les Fremiets,帕瑞特   沃尔奈一级苑伏尔麦红葡萄酒,750,13.00%,Pinot Noir,,,,,,"一款强劲的红葡萄酒，拥有成熟的樱桃和干葡萄味及紧实的单宁，带来辛辣的余韵。Wine Spectator, 2006 87分“ A powerful red, with ripe cherry, red currant and beefy tannins to match… with a spicy aftertaste.” – 87points, Wine Spectator, 2006",,,"¥	1,100.00",¥	660.00,¥	792.00,"¥	1,320.00",100%,50%,TWR,
ON,by_btl,Red,France,Bordeaux,Graves,Pessac Léognan,4347,2000,,"Château Haut-Bailly, Premier Cru Pessac-Léognan",高百麗酒莊紅葡萄酒,750,,,,,,,,,,,,¥	660.00,¥	792.00,"¥	1,980.00",200%,67%,SM,
ON,by_btl,Sparkling Rosé,France,Champagne,,,1024,NV,,Bollinger Rosé,堡林爵桃红香槟,750,,,,,,,,,,,,¥	662.00,¥	794.40,"¥	1,328.00",101%,50%,JBS,
ON,by_btl,Red,France,Rhône,Hermitage,,4077,2001,,Paul Jaboulet Aîné Hermitage La Chapelle,嘉伯乐埃米塔日小教堂红葡萄酒,750,,,5,90-92,,,,,,,,¥	680.00,¥	816.00,"¥	2,480.00",265%,73%,SM,
ON,by_btl,Red,France,Rhône,Hermitage,,4078,1998,,Paul Jaboulet Aîné Hermitage La Chapelle,嘉伯乐埃米塔日小教堂红葡萄酒,750,,,5,90,,,,,,,,¥	680.00,¥	816.00,"¥	2,880.00",324%,76%,SM,
ON,by_btl,Sparkling,France,Champagne,,,1054,2004,,Duval Leroy Blanc de Chardonnay Millésimé,杜洛兒香檳霞多麗香檳,750,,,,,,,,,,,,¥	690.00,¥	580.00,"¥	1,280.00",86%,46%,EMW,
ON,by_btl,Red,Italy,Tuscana,IGT Rosso,Super Tuscan,4133,2009,,Antinori Tignanello,安东尼天娜红葡萄酒,750,13.50%,"Sangiovese/80%
Cabernet Sauvignon/15%
Cabernet Franc/5%",,,92,,,"天娜葡萄（Tignanello）酒极富魅力。此款葡萄酒的成熟色水果香气丰富，略香草和烤面包的味道，余味优雅。毫疑，是一款极具性的葡萄酒，片土地的气息融入其中，极度彰出成熟的桑吉（Sangiovese）葡萄品种的妙曼，尤以收期的果最佳。
Tignanello is the wine of a vintage in which the grapes reached excellent levels of ripeness, and this is reflected in its intense ruby red color, its important aromatic concentration, its notes of ripe red fruit and jam accompanied by spice, vanilla, and liquorice. The palate is distinguished by a dense and elegant texture sustained by the vibrant acidity of the Sangiovese, by tannins of a lovely suppleness, and by an extremely long and lingering finish.",,Tignanello_antinori.png,¥	690.00,¥	690.00,¥	828.00,"¥	1,380.00",100%,50%,LKS,
ON,by_btl,Red,Italy,Tuscana,Guado al Tasso estate,,4148,2009,,"Tenuta Guado al Tasso, Bolgheri Superiore DOC",古道探索特选红葡萄酒DOC ,750,14%,"Cabernet Sauvignon/65%
Merlot/20%
Cabernet Franc/12%
Petit Verdot/3%",4.5,94,,,,"此酒散出优雅迷人的芳香，香味清新，稍微有果和薄荷的香味，与郁的深色水果香味有机地融一体。口感丰富、宁滑。余味悠，口中留的成熟黑果的味道久久之不去。探索大道庄各种味完美地融一体，其优良精致的品其第一滴酒就人迷。
On the nose the wine shows elegant notes of toasted oak, coffee, and spices followed by aromas of plums and black currants. On the palate, the initial impact is soft but firm with a vein of acidity which gives greater freshness and crispness than usual. The tannins are extremely elegant and the aftertaste is very persistent, with sustained and lingering notes of the coffee, berry fruit, and toasted oak first perceived on the nose.. It is a vintage with a great aging potential.",,,¥	828.00,¥	690.00,¥	828.00,"¥	1,380.00",100%,50%,LKS,
ON,by_btl,Red,Italy,Tuscana,IGT Rosso,Super Tuscan,4350,2008,,Antinori Tignanello,安东尼天娜红葡萄酒,750,13.50%,"Sangiovese/80%
Cabernet Sauvignon/15%
Cabernet Franc/5%",,,92,,,"天娜葡萄（Tignanello）酒极富魅力。此款葡萄酒的成熟色水果香气丰富，略香草和烤面包的味道，余味优雅。毫疑，是一款极具性的葡萄酒，片土地的气息融入其中，极度彰出成熟的桑吉（Sangiovese）葡萄品种的妙曼，尤以收期的果最佳。
Tignanello is the wine of a vintage in which the grapes reached excellent levels of ripeness, and this is reflected in its intense ruby red color, its important aromatic concentration, its notes of ripe red fruit and jam accompanied by spice, vanilla, and liquorice. The palate is distinguished by a dense and elegant texture sustained by the vibrant acidity of the Sangiovese, by tannins of a lovely suppleness, and by an extremely long and lingering finish.",,Tignanello_antinori.png,¥	690.00,¥	690.00,¥	828.00,"¥	1,390.00",101%,50%,LKS,
ON,by_btl,Red,Italy,Tuscana,IGT Rosso,Super Tuscan,4351,2007,,Antinori Tignanello,安东尼天娜红葡萄酒,750,13.50%,"Sangiovese/80%
Cabernet Sauvignon/15%
Cabernet Franc/5%",,,92,,,"天娜葡萄（Tignanello）酒极富魅力。此款葡萄酒的成熟色水果香气丰富，略香草和烤面包的味道，余味优雅。毫疑，是一款极具性的葡萄酒，片土地的气息融入其中，极度彰出成熟的桑吉（Sangiovese）葡萄品种的妙曼，尤以收期的果最佳。
Tignanello is the wine of a vintage in which the grapes reached excellent levels of ripeness, and this is reflected in its intense ruby red color, its important aromatic concentration, its notes of ripe red fruit and jam accompanied by spice, vanilla, and liquorice. The palate is distinguished by a dense and elegant texture sustained by the vibrant acidity of the Sangiovese, by tannins of a lovely suppleness, and by an extremely long and lingering finish.",,Tignanello_antinori.png,¥	690.00,¥	690.00,¥	828.00,"¥	1,580.00",129%,56%,LKS,
ON,by_btl,Red,Argentina,Cuyo,Mendoza,Las Compuertas,4282,2007,,Cheval des Andes,安第斯白马酒庄红葡萄酒 ,750,,"Malbec
Cabernet Sauvignon
Merlot 
Petit Verdot",4.5,91,,,,"Cheval des Andes is a New World “Grand Cru” which combines the art 
of “assemblage” of Bordeaux's Premier “Grand Cru Classé A”: Cheval
Blanc and the best Argentine “terroir” with the 1929 Malbec from
Terrazas de los Andes.
The result of such magical encounter is a refined, subtle and complex
“Grand Cru” of the Andes.
安第斯白马酒庄红葡萄酒是一款融法国波尔多白马酒庄“特级一等酒庄”精湛的混酿技术与阿根廷台阶酒庄于1929年开始栽种的马尔贝葡萄之出众风土精妙结合的新世界的顶级酒庄。
两者相遇则成就了一款极具魅力而又细腻，复合，精致的安第斯名庄佳酿.",,Cheval_de_Andes.png,¥	710.00,¥	695.00,¥	834.00,"¥	1,380.00",99%,50%,MHD,
ON,by_btl,Sparkling,France,Champagne,,,1012,NV,,Gosset Grand Blanc De Blancs Brut,哥塞香槟白中白,750,,Chardonnay ,,,,,,"柔和的淡黄色泽，气泡细腻，浓郁的李子，桃子和干果的香气，口感丰富，饱满和圆润。该佳酿展现了清新优雅并结合了微妙的特质。                        Pale yellow in colour, light, fizzing with thousands of bubbles. An open and expressive nose, with rich flavours of plum, ripe apricots or peaches or even dried fruit. From the first sip the palate is rich, rounded and powerful. It shows a lovely development with a soft freshness combined with a light salty tang.

",,Gosset_Grand_Blanc_de_Blancs.png,¥	860.68,¥	698.00,¥	837.60,"¥	1,580.00",126%,56%,Watsons,
ON,by_btl,Red,France,Bordeaux,Médoc,St. Julien GCC,4028-2,2008,,Chateau Beychevelle,龙船庄园,750,,,4,89,,,,,,,,¥	700.00,¥	840.00,"¥	2,280.00",226%,69%,SM,
ON,by_btl,Red,Australia,South Australia,Barossa Valley,,4211,2010,,Glaetzer Amon-Ra,格雷策酒庄苍穹之眼红,750,15.5%,Shiraz,5,97,94,,,"The 2011 Amon-Ra reflects the absolute essence of the Amon-Ra style - generosity of flavour with finesse of structure. The vivid purple colour displays the intensity of youth. The nose has an abundance of dark fruits, plum, black cherry and hints of cassis with notes of mixed spice and anise. Although young and tightly wound on release, the vibrant blackberry and dried spice flavours integrate well with youthful yet supple tannins leading to a long and sleek finish. As with previous vintages of Amon-Ra, the astounding purity of expression and multilayered structure will allow this wine to mature with elegance for decades to come.
2011年份完美的展现出苍穹之眼的精华所在 - 澎湃的风味加上细致精巧的结构。酒体带有年轻而鲜艳的亮紫色，充满浓郁的黑色水果，李子和黑樱桃的芳香并带有一丝醋栗气息，混合各式香料和茴香的风味。口感年轻紧致，馥郁的黑莓和干香料的风味非常融洽地与饱满的单宁融合在一起，带出绵长柔顺的回味。和以往年份的表现一样，拥有极为纯净的口感和丰富的层次结构使得这款酒在往后的数十年间变得更为成熟优雅。",,amon_ra_glaetzer.png,¥	750.00,¥	710.00,¥	852.00,"¥	1,420.00",100%,50%,EMW,
ON,by_btl,Red,Australia,South Australia,Barossa Valley,,4219,2010,,Penfolds Bin 389 Cabernet Shiraz,奔富酒园BIN389加本力设拉子干红葡萄酒                              ,750,,Cabernet Sauvignon/100%,4.5,92+,90,95,,"Dense and dark, and, at the time of tasting, still possessing a purple core. The supportive oak sits beautifully, seamlessly integrated. Stewed plum flavors meshed with notes of cinnamon, nutmeg and whole black peppercorns. The palate is tight and full-bodied, persistent, long and forceful. The wine has impressive texture, with pronounced, well-defined powdery tannins and oak totally absorbed in wash of liquorice and berried fruits. 
酒体浓厚，呈深暗色,品尝时仍掩映出紫色的光泽。橡木的气息完美融入。熟透李子的果香与肉桂、肉豆蔻和黑胡椒的芳香紧密结合。口感丰富而持久稳固。酒体质感卓越，少许丹宁与橡木的气息显著而分明，散发着甘草和浆果的醇香。

",,Penfolds_bin_389_nv.png,¥	718.00,¥	718.00,¥	861.60,"¥	1,440.00",101%,50%,ASC,
ON,by_btl,Red,Italy,Tuscana,Montachino,Brunello di Montachino,4144,2007,,Casanova di Neri Brunello di Montalcino Tenuta Nuova,卡萨诺瓦新庄园布鲁那洛红,750,14.50%,Sangiovese/100%,5,95+,,,,"Our Brunello di Montalcino is aged in Slavonian oak barrels for about 30 months and in the bottle for a year. It was born in our historic vineyards originally from 1873. Its constant high quality is further enhanced by its elegance and finesse.
在斯洛文尼亚橡木桶中陈酿约30个月，然后瓶储一年。它诞生的葡萄园早在1873年就开始收获了。优雅细腻的风格更彰显了其始终如一的优良品质。",,,"¥	1,035.00",¥	725.00,¥	870.00,"¥	1,450.00",100%,50%,Torres,
ON,by_btl,Red,Italy,Tuscana,IGT Rosso,Super Tuscan,4352,1993,,Antinori Tignanello,安东尼天娜红葡萄酒,750,13.50%,"Sangiovese/80%
Cabernet Sauvignon/15%
Cabernet Franc/5%",,,92,,,"天娜葡萄（Tignanello）酒极富魅力。此款葡萄酒的成熟色水果香气丰富，略香草和烤面包的味道，余味优雅。毫疑，是一款极具性的葡萄酒，片土地的气息融入其中，极度彰出成熟的桑吉（Sangiovese）葡萄品种的妙曼，尤以收期的果最佳。
Tignanello is the wine of a vintage in which the grapes reached excellent levels of ripeness, and this is reflected in its intense ruby red color, its important aromatic concentration, its notes of ripe red fruit and jam accompanied by spice, vanilla, and liquorice. The palate is distinguished by a dense and elegant texture sustained by the vibrant acidity of the Sangiovese, by tannins of a lovely suppleness, and by an extremely long and lingering finish.",,Tignanello_antinori.png,,¥	750.00,¥	900.00,"¥	2,880.00",284%,74%,LKS,
ON,by_btl,Red,Australia,South Australia,Barossa Valley,,4220,2008,,Penfolds St. Henri Shiraz,奔富酒园圣亨利设拉子干红葡萄酒                              ,750,,Shiraz/100% ,4.5,90,87,94,,"Deep crimson with a dark core. The nose, showing no signs of oak but rather chocolate 
and mocha aromas woven with Christmas pudding spices, cinnamon/nutmeg and fig and prune. The primary notes of stewed, dark berry fruits are counter-balanced by secondary notes of demi-glace and roasting pan juices. Wild raspberry and loganberry fruits align with finessed tannins and a refreshing acidity to aid palate tightness.
Jeremy Oliver – 94 points 深暗红色酒体。没有一丝橡木的气息，巧克力，莫卡咖啡的醇香与圣诞布丁、肉桂、肉豆蔻、无花果和洋李子的芳香交织融合。在半冰沙司和烧烤汁口味的衬托下熟透黑李子的果香颇为平衡而更为显著。散发着野生核果和罗甘莓的醇香，丹宁细腻，酸度清爽，口感稳固。

",,Penfolds_st_henri_nv.png,¥	777.00,¥	777.00,¥	932.40,"¥	1,560.00",101%,50%,ASC,
ON,by_btl,Sweet Wine,Germany,Mosel-Beerenauslese,,,5003,2006,,Clemens Bush Pundericher Marienburg Riesling BA,布施玛琳堡逐粒精选雷司令白葡萄酒,375,,,,,,,,,,,¥	788.00,¥	788.00,¥	945.60,"¥	1,580.00",101%,50%,GFW,
ON,by_btl,Red,US,California,Napa Valley,Stags Leap,4262,2008,,"Chimney Rock Cabernet Sauvignon, Stags Leap District, Napa Valley",烟囱石赤霞珠,750,14.2%,"Cabernet Sauvignon
Merlot
Petit Verdot",4,91,,,,"Color: Deep purple hue
Nose: This wine has a brightness in its fruit character which is seductive. Lush aromas of cherry cola, cassis and a hint of cinnamon permeate the aromatics.
Palate: This wine is elegant and round as one should expect from Stags Leap District fruit. It also has a brightness in acidity which gives the finish of this wine both liveliness and length.
色泽：深紫色
香气：这款酒有着馥郁诱人的水果芳香，樱桃可乐和醋栗的浓郁芳香中弥漫着一丝肉桂香气。
口感：这款酒有着鹿跃产区独特的优雅和柔顺，美妙的口感之后有着相当丰富而绵长的回味。",,chimney_rock.png,¥	850.00,¥	800.00,¥	960.00,"¥	1,600.00",100%,50%,EMW,
ON,by_btl,Red,Australia,South Australia,Barossa Valley,,4367,2006,,Penfolds RWT,奔富酒园RWT干红葡萄酒                            ,,,,,,,,,,,,,¥	800.00,¥	960.00,"¥	3,150.00",294%,75%,SM,
ON,by_gls,,,,,,5011,2007,,Pieropan le Colombare Recioto di Soave,皮埃羅潘酒莊薩瓦風乾甜白葡萄酒,375,,,,,,,,,,,,¥	800.00,¥	960.00,"¥	1,600.00",100%,50%,SM,
ON,by_btl,Red,France,Bordeaux,Médoc,St. Julien GCC,4028-1,2007,,Chateau Beychevelle,龙船庄园,750,,,4,89,,,,,,,,¥	814.00,¥	976.80,"¥	2,580.00",217%,68%,SM,
ON,by_btl,Sparkling,France,Champagne,,,1009,NV,,Champagne Louis Roeder Blanc de Blancs,路易王妃珍藏白之白香槟,750,,,,,,,,"王妃水晶香槟是细致丰腴、和谐的葡萄酒:丰富且具优秀的陈年潜力。明亮的黄色，呈现出与淡琥珀色的细微差别，及精细和持续柔和的冒泡，给人一种极深刻的花香味。白果、甜美花粉、柑橘、极纯的矿物味，散发芳香的优雅、莎当妮的精致。
Cristal is a precise, harmonious wine: rich and powerful with superb aging potential.Brilliant yellow color displaying light amber nuances, combined with an ultra-fine, persistent, soft effervescence. There’s an intense, highly expressive bouquet on the first nose! The aromatic elegance and precision of Chardonnay is apparent: white fruit, sweet pollen, fine citrus fruit and very pure minerality.",,Cristal_louis_roederer_2004.png,"¥	1,200.00",¥	815.00,¥	978.00,"¥	2,180.00",167%,63%,LKS,
ON,by_btl,Red,France,Rhône,Chateauneuf-du-Pape,,4085,2009,,Chateau de Beaucastel Chateauneuf-du-Pape,博卡斯特古堡红葡萄酒,750,,"Mourvedre/30% 
Grenache/30% 
Syrah/10% 
Counoise/10% 
Cinsault/5% 
Other varieties (Vaccarese, Terret Noir, Muscardin, Clairette, Picpoul, Picardan, Bourboulenc, Roussanne) add up to 15%",5,94,96,18,,"A deep red
A complex range of aromas, including red berry fruit, leather, truffles and musk 
Flavours revolve around pepper, liquorice and other spices
呈深红色
有复杂的果香味，包括红色浆果、皮革、块菌类和麝香的气息
口感在胡椒、甘草和其他香料的味道中徘徊",,Chateau_Beaucastel_CNDP_Rouge_2005.png,¥	980.00,¥	833.00,¥	999.60,"¥	1,670.00",100%,50%,SMG,
ON,by_btl,Red,Italy,Piedmont,Barolo,,4113,2000,,Bruno Giacosa Barolo Falletto,布鲁诺-基亚科萨酒庄费雷托图巴罗洛红葡萄酒,750,,,5,91,,,,,,,¥	840.00,¥	840.00,"¥	1,008.00","¥	4,200.00",400%,80%,SM,
ON,by_btl,Red,Australia,South Australia,Barossa Valley,Eden Valley,4213,2008,,Henschke Mount Edelstone Shiraz,翰斯科宝石山庄园,750,14.0%,Shiraz/100%,4.5,94,94,,,"Very deep crimson in colour.Sweet and spicy, perfumed plums and black berry fruits with hints of anise, vanilla, tar and nuances of mint and white pepper.A luscious, fleshy, complex, textured palate with great depth and structure finishing with long silky tannins.Tasty dishes in general such as mushrooms, tofu or abalone.
深红色。甜美而辛辣，在洋李及黑莓香气中夹杂着一丝茴芹、香草、焦油以及细微的薄荷和白胡椒的回味。甘美、清新、复杂、有层次感，结构和深度出色，以悠长的、丝般柔滑的单宁收结。适合搭配口味浓郁的菜肴如蘑菇、豆腐或鲍鱼。",,,"¥	1,059.00",¥	850.00,"¥	1,020.00","¥	1,490.00",75%,43%,Torres,
