Status,Bar Category,wine_style,Country,Region,Sub_region,3th_region,serial No.,vintage,name_en,name_zh,capacity_mL,alcoholicity,variety,rating,rating_rp,rating_ws,rating_jr,rating_am,info,image_id,enoteca_price,Source,trade_price,real_cost,,cellar_price,年份,期初存货,购入数量汇总,销售量汇总by bottle,销售数量汇总by glass,销售数量汇总tasting flights,内部调货数量汇总-兕维,损耗数量汇总,库存数量,实盘数量,存储位置,送货单单价,供应商供货总价,内部调货金额汇总兕维,销售成本,存货,AL+AM,Total real_cost,Total enoteca_price,销售单价  by bottle,销售单价 by glass,销售单价tasting flights,损耗金额汇总表,销售额汇总表,备注,购货价比对,库存比对,,盘存状态,
ON,by_btl,Red,US,California,Sonoma County,Caneros,4268,2008,Gloria Ferrer Etesian Pinot Noir,葛瑞菲拉卡纳洛斯黑皮诺红葡萄酒 ,750,,Pinot Nior,,,,,,"浓郁的成熟樱桃，覆盆子及淡淡的肉桂，烟熏的香气。平滑，精致的结构感，黑色浆果，李子，小红莓的果味，与单宁完美的融合，余味绵长持久。             A wealth of intense ripe cherry and red raspberry aromas and hints of cinnamon and smoke announce this lovely Pinot Noir. On the palate, the wine displays smooth, supple textures, luscious black cherry, plum and cranberry flavors and a light touch of oak amid well-integrated tannins throughout a long, deftly balanced finish.
",Gloria_Ferrer_Etesian_Pinot_Noir_Sonoma_County.png,¥430.00,Watsons,¥225.00,¥169.00,,¥211.25,2006,0,6,1,0,0,0,0,5,,t1-u3,169,1014,0,169,845,1014,"¥1,014",¥430,860,0,0,0,430,,T,F,T,Y,
ON,by_btl,Red,US,California,Sonoma County,,4269,2008,Rancho Zabaco Sonoma Heritage Vines Zinfandel,萨尔堡索诺玛老藤金粉黛红葡萄酒,750,14.70%,"Zinfandel/89%
Petit Syrah/9%
Syrah/2%",,,,,,"索诺马传统葡萄酒具备醇厚的黑色水果和香料的芬芳，体现出金粉黛葡萄酒的经典品质及独特性。饱满的黑色水果及辛辣芳香中还带有温和的李子及果酱味道，不仅适合大众口味，而且丰富多变，可与多种食物搭配饮用。
The Sonoma Heritage Vines delivers an abundance of black fruit and spice aromas, demonstrating
the classic and distinctive characteristics of Zinfandel. An abundance of black fruit and spice aromas with soft, plummy,and jammy flavors make this wine not only approachable, but also versatile, allowing it to be paired with a wide range of foods.",Rancho_zabaco_sonoma_heritage_vines_zinfandel.png,¥580.00,Tohzen,,¥277.00,,¥346.25,,0,3,1,0,0,0,0,2,,丙3,277,831,0,277,554,831,¥831,¥580,580,0,0,0,580,,T,F,T,Y,
ON,by_btl,Red,US,California,Sonoma County,Dry Creek Valley,4270,2010,Ridge “Lytton Springs” Zinfandel Blend,山脊庄园利顿之春红葡萄酒,750,,"Zinfandel/71% 
Petite Sirah/23% 
Carignane/6% ",,,87,17,,"Ripe black cherry/raspberry nose, with notes of pepper, licorice, chaparral, and tobacco. Rich black fruit on the palate. Full, viscous. Well-coated tannins and a long, layered finish
成熟的黑樱桃和树莓味，混合灌木丛林，胡椒，甘草和烟草香辛味；
口感肥美充盈着复杂黑色水果味；
酒体饱满多汁，华丽的单宁质地，余味悠长多姿",Ridge_lytton_springs_2006.png,¥900.00,SMG,¥399.00,¥359.00,,¥448.75,2010,0,2,0,0,0,0,0,2,,R3,359,718,0,0,718,718,¥718,¥0,0,0,0,0,0,,T,F,F,Y,
ON,by_btl,Red,US,California,Lido,,4271,NV,Rivercrest California Red (semi-dry),利弗兰加州红葡萄酒,750,11.50%,"Cabernet
Ruby Cabernet
Merlot",,,,,,"利弗兰红是一款酒体适中的葡萄酒，具柔滑醇厚的余香，黑莓 果香令酒味厚重，非常适合搭配精致菜肴与朋友小酌每日饮用.
Rivercrest Red is a medium‐bodied red wine with a smooth well‐rounded finish. Hints of black cherry fruit add depth and richness to a taste thatcan be enjoyed day after day with good food and friends.",rivercrest_california_red_nv.png,¥198.00,Tohzen,¥48.00,¥44.00,,¥55.00,,0,6,0,0,0,0,0,6,,E1,44,264,0,0,264,264,¥264,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,US,Oregon,,,4272,2010,Erath Oregon Pinot Noir,艾拉斯黑皮诺红葡萄酒                              ,750,,Pinot Noir/100% ,,,,,,"Bright, fresh fruit aromas of cherry, raspberry, and blueberry fill the glass.  Youthfully exuberant with lots of sweet fruit on the palate with hints of spice and vanilla. So versatile with food – fish, fowl, beef, pasta...the perfect house red!
 樱桃，红莓及蓝莓等水果的芳香盈满酒杯，风味清新而明快。大量香甜果味在味蕾上汹涌澎湃，伴有淡淡的香料与香草回味。适于搭配多款美食—如鱼类,禽肉,牛肉,意面等……一款完美的可于家中享用的红酒。
",erath_pinot_noir_nv.png,¥490.00,ASC,¥248.00,¥193.00,,¥241.25,2011,0,2,0,0,0,0,0,2,,N1,193,386,0,0,386,386,¥386,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,US,Oregon,Willamette Valley,,4273,2009,"J. Christopher Pinot Noir, Willamette Valley",简西酒庄黑皮诺红葡萄酒,750,,Pinot Noir,88,,,,,"On the nose, the Willamette Valley Pinot Noir presents bright, focused aromas of black cherries, blackberries, toast, and a light wafting scent of tobacco. It follows through with dark fruit and smoky black cherries on the palate, good richness, a silky, seductive texture, and a sweet, lingering finish. Supported by fine structure, the wine leaves an overall impression of focus, purity and elegance.
威拉米特黑皮诺葡萄酒香气前段明快干净，集中呈现出黑樱桃，黑莓，烘烤和一丝飘逸的烟草味。中段黑色水果和烟熏黑樱桃味更加集中，风味复杂，丝质魅惑的单宁质地，醇美萦绕的余味。精致的酒体结构支撑，总体印象为集中，果味和优雅
",J_Christopher_Pinot_Noir.png,¥810.00,SMG,¥360.00,¥324.00,,¥405.00,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,¥0,¥0,0,0,0,0,0,,T,T,T,,
ON,by_btl,Red,US,Oregon,Willamette Valley,,4274,2010,Adelsheim Pinot Noir,爱德森黑比诺红葡萄酒,750,13.40%,Pinot Noir,,,,91,,"""Vivid red.  High-pitched aromas of red currant and cherry, with complicating Asian spice and floral nuances.  Juicy and light on its feet, offering energetic red fruit and rose pastille flavors complemented by a touch of black tea.  Finishes bright and long, with lingering spiciness and no obvious tannins."" - Stephen Tanzer佳酿酒色呈亮红色，高调的酒香中有着红醋栗和樱桃以及复杂的亚洲香料和花朵的精致香味。佳酿果汁味浓并且轻盈（不解这里的FEET的意思，请确认一下，谢谢！），有着活力四射的红果味和玫瑰含片的味道，而一抹红茶味让此种口味更加完美。余韵令人愉悦并且绵长，有着久久不愿离去的香辣和不明显的单宁味。——史蒂芬·丹泽尔。",Adelsheim_pinot_noir.png,¥810.00,KER,¥330.00,¥322.00,,¥402.50,2010,0,2,0,0,0,0,0,2,,O2,322,644,0,0,644,644,¥644,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,US,Washington State,,,4275,2009,Columbia Crest Two Vines Cabernet Sauvignon,哥伦比亚山峰双藤加本力苏维翁红葡萄酒                              ,750,,Cabernet Sauvignon/100% ,,,85,,,"The wine presents an intense ruby color with black cherry, blueberry and cocoa aromatics. Similar flavors are perfectly balanced on the palate. It offers lush fruit intensity with a supple, lingering finish.
此酒呈现出红宝石般的浓郁色泽。黑樱桃、蓝莓及可可的芳香四溢，口味十分和谐平衡。果香浓郁，回味柔和，持久。
",two_vines_caberent_sauvignon_nv.png,¥273.00,ASC,¥93.00,¥70.00,,¥87.50,2010,0,2,0,0,0,0,0,2,,N2,70,140,0,0,140,140,¥140,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,Argentina,Cuyo,Mendoza,,4276,2011,Doña Paula Malbec,褒莱夫人宝拉系列马尔白克红葡萄酒                              ,750,,Malbec/100% ,,,,,,"Our Paula Malbec 2008 presents a typical violet-red color. Its aromas of fresh red and black fruits, berries, spices and cigar box announce a smooth and round wine in mouth.
我们2008年的这款宝拉系列马尔白克呈现出典型的紫罗兰红色。他的芳香中有新鲜红色和黑色水果的香气，并伴随着梅子、香料及雪茄盒的气息，口感顺滑圆润。

",dona_paula_malbec_nv.png,¥258.00,ASC,¥85.00,¥66.00,,¥82.50,2012,0,8,0,11,7,0,0,5.33333333333333,,,66,528,0,149.6,382.8,532.4,¥528,¥0,0,200,39.6,0,589.6,,T,F,F,Y,
ON,by_btl,Red,Argentina,Cuyo,Mendoza,,4277,2010,Bodega Colomé Amalaya de Colomé,佳乐美酒庄阿麦拉雅红葡萄酒                              ,750,,"Malbec
Cabernet Sauvignon",,,,,,"Deep red color with purple tinges. It offers fruity aromas, resembling cherries and raspberries, and a subtle vanilla scent coming from barrel aging. A spicy, intense and sweeping wine, easy to drink, but yet with a long persistent mouth. Tannins are mild and round. This wine is ready to be enjoyed. Ideally paired with red meat, pasta with tomato sauce and cheese. 
深红色泛紫色光泽。散发着类似樱桃，覆盆子的水果芳香并伴随着带有轻微香草气息的橡木味。一款辛辣，浓郁、易饮的葡萄酒。口感持久，单宁温和圆润，现在即可品尝。适宜搭配红肉和番茄芝士酱意大利面.",amalaya_2007.png,¥300.00,ASC,¥111.00,¥87.00,,¥108.75,2010,0,2,0,0,0,0,0,2,,甲2,87,174,0,0,174,174,¥174,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,Argentina,Cuyo,Mendoza,,4278,2009,Perdriel Malbec,普里奥庄园马尔白克红葡萄酒                              ,750,,"Malbec/70% 
 Merlot/18%
Cabernet Sauvignon/12%",,,,,,"Tightly wound and toasty with terrific notes of raspberry ganache and blackberry compote flavors at the core. Long and powerful through the finish and driven by ripe acidity, this should blossom after some cellaring.
 结构紧凑，土司的香气与山莓、黑莓的成熟口味十分突出。回味持久而强劲，果酸成熟，并随着陈年更加醇浓。

",Finca_Perdriel_malbec_nv.png,¥310.00,ASC,¥123.00,¥96.00,,¥120.00,2009,0,4,2,0,0,0,0,2,,K1,96,384,0,192,192,384,¥384,¥620,1240,0,0,0,620,,T,F,F,Y,
ON,by_btl,Red,Argentina,Cuyo,Mendoza,,4279,2011,Salentein Reserve Cabernet Sauvignon,萨兰亭赤霞珠红葡萄酒,750,14.50%,Cabernet Sauvignon/100%,,,,,,"Ruby-red.Good aromatic intensity, and touches of pepper; the wooden notes have been fully integrated but in the background, after ageing in French oak barrels.It feels soft and lingers in the mouth, with good structure, ripe and successfully achieved tannins.An ideal match for semi-hard or aged cheeses, or important and complex dishes of spiced red meat.
红宝石色。浓郁的黑胡椒的香气。而后散发出橡木桶陈酿后的木香。口感柔美，余味悠长。是一款架构良好，成熟且单宁优美的葡萄酒。理想搭配陈年奶酪，风味浓郁的菜肴以及辣味红肉。",,¥390.00,Torres,¥174.00,¥122.00,,¥152.50,,0,2,0,0,0,0,0,2,,Q1,122,244,0,0,244,244,¥244,¥0,0,0,0,0,0,,T,F,F,Y,
ON,by_btl,Red,Argentina,Cuyo,Mendoza,,4280,2010,Lafite Amancaya Gran Reserva Malbec Cabernet Sauvignon,拉菲家族安第斯红葡萄酒                              ,750,,"Malbec/50%
Cabernet Sauvignon/50%",,,,,,"
Deep purple-red colour. Fruit driven wine, with appealing red and black cherry flavours,
blackcurrant and plums with a hint of vanilla and cedar. On the palate it has a nice tannic texture,
round and well-balanced.
Notes of vanilla and chocolate coming from the French oak.
 酒体为深紫红色。果味芬芳，有着迷人的红樱桃，黑樱桃的香味，并带有香草和雪松的黑醋栗和李子香气。单宁质地佳，口感圆润均衡。法国橡木桶中散发出香草和巧克力的香味。

",Amancaya_gran_reserva_malbec_cabernet_nv.png,¥500.00,ASC,¥199.00,¥199.00,,¥248.75,2010,0,9,4,0,0,0,0,5,,a1-e1,199,1791,0,796,995,1791,"¥1,791","¥2,000",2000,0,0,0,2000,,T,F,T,Y,
ON,by_btl,Red,Argentina,Cuyo,Mendoza,,4281,2008,Clos de los Siete (Bordeaux Blend),鹰格堡七星干红,750,,,,,,,,,,¥518.00,JBS,,¥160.00,,¥200.00,2008,0,2,0,0,0,0,0,2,,戊3,160,320,0,0,320,320,¥320,¥0,0,0,0,0,0,,T,F,F,Y,
ON,by_btl,Red,Argentina,Cuyo,Mendoza,Las Compuertas,4282,2007,Cheval des Andes,安第斯白马酒庄红葡萄酒 ,750,,"Malbec
Cabernet Sauvignon
Merlot 
Petit Verdot",4.5,91,,,,"Cheval des Andes is a New World “Grand Cru” which combines the art 
of “assemblage” of Bordeaux's Premier “Grand Cru Classé A”: Cheval
Blanc and the best Argentine “terroir” with the 1929 Malbec from
Terrazas de los Andes.
The result of such magical encounter is a refined, subtle and complex
“Grand Cru” of the Andes.
安第斯白马酒庄红葡萄酒是一款融法国波尔多白马酒庄“特级一等酒庄”精湛的混酿技术与阿根廷台阶酒庄于1929年开始栽种的马尔贝葡萄之出众风土精妙结合的新世界的顶级酒庄。
两者相遇则成就了一款极具魅力而又细腻，复合，精致的安第斯名庄佳酿.",Cheval_de_Andes.png,"¥1,380.00",MHD,¥710.00,¥689.00,,¥861.25,2007,0,3,0,0,0,3,0,0,,b2c2d2,689,2067,2067,0,2067,2067,"¥2,067",¥0,0,0,0,0,0,2瓶不知道单价,T,T,T,Y,
ON,by_btl,Red,Argentina,North,Salta,Cafayate,4283,2009,Bodega Colemé Estate Malbec,佳乐美酒庄莫贝庄园红葡萄酒                              ,750,14.50%,"Malbec/85%
Tannat/8%
Cabernet Sauvignon/3%
Syrah/2%
Petit Verdot/2%",,92,90,,,"Brilliant and very intense red color, this wine is concentrate and complex to the nose, with a lot of spice( pepper and clove), black fruits ( black cherry and currant ) and a floral touch ( violet). It is powerful and fresh in the same time in the mouth; well integrate oak giving more complexity and very round and harmonious tannins.
此酒呈明亮和浓郁的红色。芳香馥郁复杂，呈现出辛辣（胡椒粉和丁香），黑水果（黑樱桃和醋栗）和紫罗兰花的气息。口感强劲不失鲜爽，橡木桶陈酿赋予其复杂圆润的口感以及和谐的单宁。",colome_malbec_2007.png,¥470.00,ASC,¥238.00,¥186.00,,¥232.50,2010,0,2,0,0,0,0,0,2,,"甲3,k5",186,372,0,0,372,372,¥372,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,Chile,Central Valley,,,4284,2011,Concha y Toro “Sendero” Cabernet Sauvignon,天路卡本妮苏维翁红葡萄酒,750,,Cabernet Sauvignon,,,,,,"Deep, intense, ruby-red;
Notes of blackberries, black currant, chocolate, dry plums and vanilla;
Good body, harmonic, balanced and persistent aftertaste
红色带紫色光泽；
浆果、黑醋栗和巧克力的香味，以及干李子和香草气息；
酒体和谐，平衡。余味悠长持久",Concha_Y_Toro_Sendero_Cabernet_Sauvignon_2007.png,¥220.00,SMG,¥59.00,¥50.00,,¥62.50,2011,0,2,0,0,0,0,0,2,,R1,50,100,0,0,100,100,¥100,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,Chile,Central Valley,Maipo,,4285,2011,Carmen Cabernet Sauvignon,卡门探索加本力苏维翁红葡萄酒,750,,Cabernet Sauvignon,,,,,,,,¥225.00,ASC,¥77.00,¥51.00,,¥63.75,2012,0,18,2,27,1,0,2,8.13333333333333,,H1,51,918,0,329.8,469.2,921.4,¥918,¥450,900,180,39.6,122.4,1704.6,,T,F,F,Y,
ON,by_btl,Red,Chile,Central Valley,,,4286,2011,Concha y Toro “Casillero del Diablo” Merlot,红魔鬼梅洛红葡萄酒,750,,Merlot,,,87,,,"Dark and deep purple;
Subtle aromas of chocolate, dark plums, berries, and spices. With hints of vanilla and smoke;
Medium-bodied, with lovely tannins and a long finish.
深沉的暗紫色；
巧克力、黒加仑、浆果和香料的气味，并隐含香草和烟草的味道；
酒体适中，单宁美好，余味绵长、令人愉悦",Casillero_del_Diablo_Merlot.png,¥300.00,SMG,¥99.00,¥89.00,,¥111.25,2011,0,2,0,0,0,0,0,2,,R1,89,178,0,0,178,178,¥178,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,Chile,Central Valley,Colchagua Valley,,4287,2011,Los Vascos Cabernet Sauvignon,巴斯克卡本妮苏维翁红葡萄酒                              ,750,,Cabernet Sauvignon/100% ,,,,,,"
This wine has a deep and bright ruby red colour. The nose is intense, with a remarkable fruit:
cherries, blueberries, raspberries and plums generously share their role with notes of bay leaf,
cloves and nutmeg.
The palate is consistent, with a solid structure, but friendly and likeable.
The attractive combination of sweet and soft tannins with delicate acidity, results in a charming
wine with a pleasant and persistent finish. 
酒色为明亮的深红色。芳香浓郁，融合了樱桃，蓝莓，蔓越梅和李子的果香，并散发着月桂树叶，丁香和肉桂的香气。
口感持久，结构稳定，令人喜爱。
柔和单宁与怡人酸度微妙的结合十分迷人，使这款酒回味无穷。
",los_vascos_cabernet_sauvignon_2010.png,¥310.00,ASC,¥95.00,¥95.00,,¥118.75,2011,0,2,0,0,0,0,0,2,,M1,95,190,0,0,190,190,¥190,¥0,0,0,0,0,0,,T,F,F,Y,
ON,by_btl,Red,Chile,Central Valley,Colchagua Valley,,4288,2009,Casa Lapostolle Clos Apalta,阿帕尔塔红葡萄酒,750,,"Carmenere
Cabernet Sauvignon
Petit Verdot",,,,,,"Clos Apalta
Exuberant and complex nose, with red and black fruit such as plums, black cherries combined with currant, berries, dry figs with black cocoa and a violet touch. Well balanced, elegant with round, velvety and polished tannins. Sweet spices like clover and vanilla give an elegant touch towards a rich and long finish.
阿帕尔塔红葡萄酒
活泼而复杂的香味，有红色和黑色浆果的气息，比如李子，黑樱桃，其间透出加仑子，浆果，无花果干，可可，以及紫罗兰的花香的气息，在如同丁香，香草等甘美的香料的芳香中优雅结尾。这是一款口感平衡，气质优雅的葡萄酒，回味悠长，丰富。",Clos_Apalta_Casa_Lapostolle.png,"¥1,260.00",MHD,¥630.00,¥622.00,,¥777.50,,0,1,0,0,0,0,0,1,,l8,622,622,0,0,622,622,¥622,¥0,0,0,0,0,0,,T,F,F,Y,
ON,by_btl,Red,Chile,Central Valley,Maipo,,4289,2011,Santa Rita Gran Hacienda Merlot,桑塔丽塔古园梅洛红葡萄酒                              ,750,,Merlot/100%,,,,,,"Deep, red color, with violet and ruby hues. Fragrant
aromas of fresh strawberry, plum and vanilla are complemented by a hint of dried
herbs. Its sweet, well-rounded flavor, rich in fruity undertones, is enhanced by soft tannins and a pleasing note of oak. A treat to be enjoyed on all occasions.

Food Pairing: Ideal for informal ""home style"" foods, mild cheeses and pastas。 深红宝石色，带有紫罗兰的色晕，新鲜草莓，李子和香草的芳香由干药草的清香得到加强。入口甘甜，圆润，果味十足，并由柔软的丹宁和橡木桶的芳香得到提升。能适合任意场合的饮用。
搭配非正式场合的家居用餐，清淡芝士和意大利面食。
",Santa_rita_gran_hacienda_merlot_2007.png,¥198.00,ASC,¥64.00,¥44.00,,¥55.00,2011,0,12,3,14,1,0,3,3.33333333333333,,,44,528,0,249.333333333333,158.4,530.933333333333,¥528,¥594,792,170,39.6,123.2,1233.6,,T,F,F,Y,
